Text,Label
,ham	Ok but knackered. Just came home and went to sleep! Not good at this full time work lark.
,"ham	Den only weekdays got special price... Haiz... Cant eat liao... Cut nails oso muz wait until i finish drivin wat, lunch still muz eat wat..."
,ham	Please tell me you have some of that special stock you were talking about
,spam	FREE camera phones with linerental from 4.49/month with 750 cross ntwk mins. 1/2 price txt bundle deals also avble. Call 08001950382 or call2optout/J MF
,spam	1000's of girls many local 2 u who r virgins 2 this & r ready 2 4fil ur every sexual need. Can u 4fil theirs? text CUTE to 69911(£1.50p. m)
,"ham	Goodmorning, today i am late for 1hr."
,ham	Nah im goin 2 the wrks with j wot bout u?
,ham	That means get the door
,ham	I like you peoples very much:) but am very shy pa.
,spam	RGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
,ham	Prakesh is there know.
,ham	Hey gals...U all wanna meet 4 dinner at nìte?
,ham	Going to join tomorrow.
,ham	Dont gimme that lip caveboy
,spam	Want explicit SEX in 30 secs? Ring 02073162414 now! Costs 20p/min Gsex POBOX 2667 WC1N 3XX
,ham	U still painting ur wall?
,ham	Probably gonna swing by in a wee bit
,ham	Usually the person is unconscious that's in children but in adults they may just behave abnormally. I.ll call you now
,ham	Ard 4 lor...
,ham	Now i'm going for lunch.
,ham	Also hi wesley how've you been
,ham	U sleeping now.. Or you going to take? Haha.. I got spys wat.. Me online checking n replying mails lor..
,ham	Up to ü... Ü wan come then come lor... But i din c any stripes skirt...
,"ham	Goodmorning, Today i am late for  &lt;#&gt; min."
,spam	You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+)
,spam	<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
,"ham	Sir, I need AXIS BANK account no and bank address."
,"ham	Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
,ham	how are you? I miss you!
,ham	No dear i do have free messages without any recharge. Hi hi hi
,"spam	We know someone who you know that fancies you. Call 09058097218 to find out who. POBox 6, LS15HB 150p"
,"ham	Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
,spam	Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
,ham	Mode men or have you left.
,ham	Enjoy urself tmr...
,ham	Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
,"ham	Sorry that took so long, omw now"
,ham	In xam hall boy asked girl Tell me the starting term for dis answer I can den manage on my own After lot of hesitation n lookin around silently she said THE! intha ponnungale ipaditan;)
,ham	1's reach home call me.
,"ham	swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
,ham	Maybe i could get book out tomo then return it immediately ..? Or something.
,spam	You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p
,ham	I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
,"ham	""YEH I AM DEF UP4 SOMETHING SAT,JUST GOT PAYED2DAY & I HAVBEEN GIVEN A£50 PAY RISE 4MY WORK & HAVEBEEN MADE PRESCHOOLCO-ORDINATOR 2I AM FEELINGOOD LUV"""
,ham	Alex knows a guy who sells mids but he's down in south tampa and I don't think I could set it up before like 8
,"ham	Carlos took a while (again), we leave in a minute"
,"ham	Sorry,in meeting I'll call later"
,"ham	What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?"
,"ham	you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
,"ham	Dear Sir,Salam Alaikkum.Pride and Pleasure meeting you today at the Tea Shop.We are pleased to send you our contact number at Qatar.Rakhesh an Indian.Pls save our Number.Respectful Regards."
,ham	Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
,ham	Where in abj are you serving. Are you staying with dad or alone.
,"spam	Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play £250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088"
,ham	You call times job today ok umma and ask them to speed up
,ham	U can call me now...
,"ham	Wow ... I love you sooo much, you know ? I can barely stand it ! I wonder how your day goes and if you are well, my love ... I think of you and miss you"
,ham	Ya! when are ü taking ure practical lessons? I start in june..
,spam	New TEXTBUDDY Chat 2 horny guys in ur area 4 just 25p Free 2 receive Search postcode or at gaytextbuddy.com. TXT ONE name to 89693
,ham	Dear got train and seat mine lower seat
,ham	Finally the match heading towards draw as your prediction.
,ham	Nvm it's ok...
,ham	Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.
,"ham	Especially since i talk about boston all up in my personal statement, lol! I woulda changed that if i had realized it said nyc! It says boston now."
,spam	PRIVATE! Your 2003 Account Statement for 07753741225 shows 800 un-redeemed S. I. M. points. Call 08715203677 Identifier Code: 42478 Expires 24/10/04
,"ham	The guy at the car shop who was flirting with me got my phone number from the paperwork and called and texted me. I'm nervous because of course now he may have my address. Should i call his boss and tell him, knowing this may get him fired?"
,ham	Yup. Wun believe wat? U really neva c e msg i sent shuhui?
,ham	I cant pick the phone right now. Pls send a message
,"ham	""Response"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So, always give response 2 who cares 4 U""... Gud night..swt dreams..take care"
,ham	Yup i thk cine is better cos no need 2 go down 2 plaza mah.
,"ham	Sorry, I'll call later"
,ham	Anytime...
,ham	My drive can only be read. I need to write
,ham	R we going with the  &lt;#&gt;  bus?
,ham	Goodo! Yes we must speak friday - egg-potato ratio for tortilla needed!
,ham	The Xmas story is peace.. The Xmas msg is love.. The Xmas miracle is jesus.. Hav a blessed month ahead &amp; wish U Merry Xmas...
,spam	Please call Amanda with regard to renewing or upgrading your current T-Mobile handset free of charge. Offer ends today. Tel 0845 021 3680 subject to T's and C's
,ham	I will spoil you in bed as well :)
,ham	Aiyah then i wait lor. Then u entertain me. Hee...
ms. widelive.com/index. wml?id=1b6a5ecef91ff9*37819&first=true18:0430-JUL-05,spam	Free Msg: Ringtone!From: http:/
,spam	U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
,"ham	Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
,ham	Is it your yahoo boys that bring in the perf? Or legal.
,ham	Shall i come to get pickle
,spam	URGENT We are trying to contact you Last weekends draw shows u have won a £1000 prize GUARANTEED Call 09064017295 Claim code K52 Valid 12hrs 150p pm
,ham	Misplaced your number and was sending texts to your old number. Wondering why i've not heard from you this year. All the best in your mcat. Got this number from my atlanta friends
,ham	I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.
,ham	Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM
,ham	How to Make a girl Happy? It's not at all difficult to make girls happy. U only need to be... 1. A friend 2. Companion 3. Lover 4. Chef . . .  &lt;#&gt; . Good listener  &lt;#&gt; . Organizer  &lt;#&gt; . Good boyfriend  &lt;#&gt; . Very clean  &lt;#&gt; . Sympathetic  &lt;#&gt; . Athletic  &lt;#&gt; . Warm . . .  &lt;#&gt; . Courageous  &lt;#&gt; . Determined  &lt;#&gt; . True  &lt;#&gt; . Dependable  &lt;#&gt; . Intelligent . . .  &lt;#&gt; . Psychologist  &lt;#&gt; . Pest exterminator  &lt;#&gt; . Psychiatrist  &lt;#&gt; . Healer . .  &lt;#&gt; . Stylist  &lt;#&gt; . Driver . . Aaniye pudunga venaam..
,ham	I want to go to perumbavoor
,"spam	Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
,ham	Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?
,"ham	Same here, but I consider walls and bunkers and shit important just because I never play on peaceful but I guess your place is high enough that it don't matter"
,ham	Thinkin about someone is all good. No drugs for that
,ham	The whole car appreciated the last two! Dad and are having a map reading semi argument but apart from that things are going ok. P.
,ham	Dad went out oredi...
,spam	Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
,"ham	""HEY HEY WERETHE MONKEESPEOPLE SAY WE MONKEYAROUND! HOWDY GORGEOUS, HOWU DOIN? FOUNDURSELF A JOBYET SAUSAGE?LOVE JEN XXX"""
,ham	K..k...from tomorrow onwards started ah?
,ham	Life style garments account no please.
,ham	U should have made an appointment
,ham	Who u talking about?
,"ham	Okay. No no, just shining on. That was meant to be signing, but that sounds better."
,ham	That's cause your old. I live to be high.
,"ham	I sent my scores to sophas and i had to do secondary application for a few schools. I think if you are thinking of applying, do a research on cost also. Contact joke ogunrinde, her school is one me the less expensive ones"
,ham	No probably  &lt;#&gt; %.
,spam	Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
,"ham	Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
,ham	So that takes away some money worries
,spam	Guess who am I?This is the first time I created a web page WWW.ASJESUS.COM read all I wrote. I'm waiting for your opinions. I want to be your friend 1/1
,ham	I cant pick the phone right now. Pls send a message
,ham	Sleeping nt feeling well
,ham	* Will be september by then!
,ham	Hey i will be really pretty late... You want to go for the lesson first? I will join you. I'm only reaching tp mrt
,ham	At home watching tv lor.
,"ham	Are you sure you don't mean ""get here, we made you hold all the weed"""
,spam	Your weekly Cool-Mob tones are ready to download !This weeks new Tones include: 1) Crazy Frog-AXEL F>>> 2) Akon-Lonely>>> 3) Black Eyed-Dont P >>>More info in n
,ham	As if i wasn't having enough trouble sleeping.
,spam	U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm
,"ham	Sorry I flaked last night, shit's seriously goin down with my roommate, what you up to tonight?"
,ham	Are there TA jobs available? Let me know please cos i really need to start working
,ham	K.k:)apo k.good movie.
,"ham	Haha, my friend tyler literally just asked if you could get him a dubsack"
,ham	Yup... How ü noe leh...
,ham	Then why you not responding
,"ham	I don,t think so. You don't need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday"
,"ham	Jay told me already, will do"
,ham	Hey i will be late ah... Meet you at 945+
,"ham	Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
,ham	What's ur pin?
,ham	I remain unconvinced that this isn't an elaborate test of my willpower
,ham	In e msg jus now. U said thanks for gift.
,"ham	Nothing really, just making sure everybody's up to speed"
,ham	Yup. Thk of u oso boring wat.
,ham	I cant pick the phone right now. Pls send a message
,ham	Have a good evening! Ttyl
,ham	U in town alone?
,ham	Dont think you need yellow card for uk travel. Ask someone that has gone before. If you do its just  &lt;#&gt; bucks
,ham	Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay
