Preprocessed,Label
"['mmmm', 'fuck', 'fair', 'know', 'weakness', 'grin', 'push', 'knee', 'expose', 'belly', 'pull', 'head', 'forget', 'know', 'wicked', 'smile']",ham
"['anything', 'lar']",ham
"['happy', 'saying']",ham
"['take', 'u', 'shopping', 'mark', 'distract', 'isaiah']",ham
"['ü', 'log', '4', 'wat', 'sdryb8i']",ham
"['urgent', 'trying', 'contact', 'u', 'today', 'draw', 'show', '800', 'prize', 'guaranteed', 'call', '09050003091', 'land', 'line', 'claim', 'c52', 'valid', '12hrs']",spam
"['way', 'ur', 'home']",ham
"['becoz', 'lt', 'gt', 'jan', 'whn', 'al', 'post', 'ofice', 'holiday', 'cn', 'go', 'fr', 'post', 'ofice', 'got', 'duffer']",ham
"['wife', 'knew', 'time', 'murder', 'exactly']",ham
"['text', 'banneduk', '89555', 'see', 'cost', '150p', 'textoperator', 'g696ga', '18', 'xxx']",spam
"['awesome', 'minute']",ham
"['u', 'know', 'stubborn', 'even', 'want', 'go', 'hospital', 'kept', 'telling', 'mark', 'weak', 'sucker', 'hospital', 'weak', 'sucker']",ham
"['k', 'k', 'month', 'kotees', 'birthday', 'know']",ham
"['well', 'going', 'aunty']",ham
"['thinking', 'lifting', 'one']",ham
"['jus', 'finish', 'watching', 'tv', 'u']",ham
"['gain', 'right', 'wife', 'dont', 'demand', 'trying', 'husband', 'let', 'see']",ham
"['thank', 'princess', 'want', 'see', 'nice', 'juicy', 'booty']",ham
"['block', 'breaker', 'come', 'deluxe', 'format', 'new', 'feature', 'great', 'graphic', 'mobile', 'buy', '5', 'replying', 'get', 'bbdeluxe', 'take', 'challenge']",spam
"['free', 'entry', '250', 'weekly', 'competition', 'text', 'word', 'win', '80086', '18', 'c', 'www', 'txttowin', 'co', 'uk']",spam
"['alright', 'thanks', 'advice', 'enjoy', 'night', 'try', 'get', 'sleep']",ham
"['wake', 'lt', 'gt', 'morning']",ham
"['valentine', 'day', 'special', 'win', '1000', 'quiz', 'take', 'partner', 'trip', 'lifetime', 'send', 'go', '83600', '150p', 'msg', 'rcvd', 'custcare', '08718720201']",spam
"['hi', 'darlin', 'work', 'u', 'get', 'trouble', 'ijust', 'talked', 'mum', 'morning', 'really', 'good', 'time', 'last', 'night', 'im', 'goin', 'soon', 'call', 'u']",ham
"['goodnight', 'da', 'thangam', 'really', 'miss', 'u', 'dear']",ham
"['hello', 'per', 'request', 'lt', 'gt', 'r', '5', 'transfered']",ham
"['private', '2003', 'account', 'statement', 'show', '800', 'un', 'redeemed', 'point', 'call', '08715203685', 'identifier', 'code', '4xx26', 'expires', '13', '10', '04']",spam
"['right', 'make', 'appointment', 'right']",ham
"['white', 'fudge', 'oreo', 'store']",ham
"['cuz', 'ibored', 'wanna', 'study']",ham
"['sad', 'story', 'man', 'last', 'week', 'b', 'day', 'wife', 'nt', 'wish', 'parent', 'forgot', 'n', 'kid', 'went', 'work', 'even', 'colleague', 'wish', 'entered', 'cabin', 'pa', 'said', 'happy', 'b', 'day', 'bos', 'felt', 'special', 'askd', '4', 'lunch', 'lunch', 'invited', 'apartment', 'went', 'said', 'u', 'mind', 'go', 'bedroom', 'minute', 'ok', 'sed', 'sexy', 'mood', 'came', '5', 'minuts', 'latr', 'wid', 'cake', 'n', 'wife', 'parent', 'kidz', 'friend', 'n', 'colleague', 'screaming', 'surprise', 'waiting', 'sofa', 'naked']",ham
"['hey', 'babe', 'u', 'doin', 'wot', 'u', '2', '2nite', 'love', 'annie', 'x']",ham
"['haha', 'get', 'used', 'driving', 'usf', 'man', 'know', 'lot', 'stoner']",ham
"['got', 'tallent', 'wasting']",ham
"['shore', 'takin', 'bus']",ham
"['leaving', 'house']",ham
"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",ham
"['planning', 'usually', 'stop', 'find', 'hella', 'weed', 'smoke', 'hella', 'weed']",ham
"['sorry', 'mail']",ham
"['eye', 'philosophy']",ham
"['sometimes', 'heart', 'remembrs', 'someone', 'much', 'forgets', 'someone', 'soon', 'bcoz', 'heart', 'like', 'everyone', 'liked', 'one', 'remembered', 'everytime', 'bslvyl']",ham
"['freemsg', 'fav', 'xmas', 'tone', 'reply', 'real']",spam
"['get', 'ready', 'moan', 'scream']",ham
"['maybe', 'say', 'hi', 'find', 'got', 'card', 'great', 'escape', 'wetherspoons']",ham
"['driving', 'training']",ham
"['nope', 'still', 'market']",ham
"['yes', 'tv', 'always', 'available', 'work', 'place']",ham
"['good', 'afternoon', 'loverboy', 'go', 'day', 'luck', 'come', 'way', 'think', 'sweetie', 'send', 'love', 'across', 'sea', 'make', 'smile', 'happy']",ham
"['yo', 'call', 'get', 'chance', 'friend', 'mine', 'wanted', 'ask', 'big', 'order']",ham
"['ugh', 'u', 'apologize', 'admit', 'u', 'wrong', 'ask', 'take', 'u', 'back']",ham
"['den', 'weekday', 'got', 'special', 'price', 'haiz', 'cant', 'eat', 'liao', 'cut', 'nail', 'oso', 'muz', 'wait', 'finish', 'drivin', 'wat', 'lunch', 'still', 'muz', 'eat', 'wat']",ham
"['always', 'chat', 'fact', 'need', 'money', 'raise']",ham
"['4mths', 'half', 'price', 'orange', 'line', 'rental', 'latest', 'camera', 'phone', '4', 'free', 'phone', '11mths', 'call', 'mobilesdirect', 'free', '08000938767', 'update', 'or2stoptxt', 'c']",spam
"['sing', 'hu', 'think', 'also', 'important', 'find', 'someone', 'female', 'know', 'place', 'well', 'preferably', 'citizen', 'also', 'smart', 'help', 'navigate', 'even', 'thing', 'like', 'choosing', 'phone', 'plan', 'require', 'guidance', 'doubt', 'ask', 'especially', 'girl']",ham
"['mean', 'still', 'think', 'teju']",ham
"['like', 'hotel', 'dusk', 'game', 'think', 'solve', 'puzzle', 'area', 'thing']",ham
"['surely', 'dont', 'forgot', 'come', 'always', 'touch']",ham
"['today', 'accept', 'day', 'u', 'accept', 'brother', 'sister', 'lover', 'dear1', 'best1', 'clos1', 'lvblefrnd', 'jstfrnd', 'cutefrnd', 'lifpartnr', 'belovd', 'swtheart', 'bstfrnd', 'rply', 'mean', 'enemy']",ham
"['yes', 'nigh', 'cant', 'aha']",ham
"['er', 'mw', 'im', 'filled', 'tuth', 'aight']",ham
"['free', 'day', 'finish', '6', 'mon', 'n', 'thurs']",ham
"['cool', 'shall', 'go', 'see', 'go', 'tip', 'anyway', 'home', 'got', 'something', 'drop', 'later', 'let', 'go', 'town', 'tonight', 'maybe', 'mum', 'take', 'u']",ham
"['really', 'really', 'broke', 'oh', 'amount', 'small', 'even', 'lt', 'gt']",ham
"['teach', 'apps', 'da', 'come', 'college']",ham
"['nothing', 'much', 'chillin', 'home', 'super', 'bowl', 'plan']",ham
"['saw', 'message', 'k', 'da']",ham
"['speak', 'feel', 'word', 'better', 'silence', 'gud', 'mrng']",ham
"['free', 'ringtone', 'waiting', 'collected', 'simply', 'text', 'password', 'mix', '85069', 'verify', 'get', 'usher', 'britney', 'fml', 'po', 'box', '5249', 'mk17', '92h', '450ppw', '16']",spam
"['ok', 'stay', 'night', 'xavier', 'sleeping', 'bag', 'getting', 'tired']",ham
"['1apple', 'day', 'doctor', '1tulsi', 'leaf', 'day', 'cancer', '1lemon', 'day', 'fat', '1cup', 'milk', 'day', 'bone', 'problms', '3', 'litre', 'watr', 'day', 'disease', 'snd', 'th', '2', 'u', 'care']",ham
"['k', 'k', 'going', 'tirunelvali', 'week', 'see', 'uncle', 'already', 'spend', 'amount', 'taking', 'dress', 'want', 'money', 'give', 'feb', '1']",ham
"['ooh', '4got', 'gonna', 'start', 'belly', 'dancing', 'moseley', 'wed', '6', '30', 'u', 'want', '2', 'join', 'cafe']",ham
"['alrite', 'jod', 'hows', 'revision', 'goin', 'keris', 'bin', 'doin', 'smidgin', 'n', 'e', 'way', 'u', 'wanna', 'cum', 'college', 'xx']",ham
"['good', 'morning', 'princess']",ham
"['running', 'managed', '5', 'minute', 'needed', 'oxygen', 'might', 'resort', 'roller', 'option']",ham
"['sm', 'auction', 'nokia', '7250i', 'get', 'win', 'free', 'auction', 'take', 'part', 'send', 'nokia', '86021', 'hg', 'suite342', '2lands', 'row', 'w1jhl', '16']",spam
"['wat', 'late', 'still', 'early', 'mah', 'juz', 'go', '4', 'dinner', 'lor', 'aiya', 'dunno']",ham
"['ok', 'help', 'ask', 'working', 'tmr']",ham
"['even', 'brother', 'like', 'speak', 'treat', 'like', 'aid', 'patent']",ham
"['carlos', 'say', 'mu', 'lt', 'gt', 'minute']",ham
"['married', 'local', 'woman', 'looking', 'discreet', 'action', '5', 'real', 'match', 'instantly', 'phone', 'text', 'match', '69969', 'msg', 'cost', '150p', '2', 'stop', 'txt', 'stop', 'bcmsfwc1n3xx']",spam
"['done', 'c', 'ü']",ham
"['hey', 'forget', 'mine', 'possession', 'property', 'mmm', 'childish', 'smile']",ham
"['impossible', 'argue', 'always', 'treat', 'like', 'sub', 'like', 'never', 'released', 'remind', 'necessary']",ham
"['text', 'drop', 'x']",ham
"['yar', 'lor', 'wan', '2', 'go', 'c', 'horse', 'racing', 'today', 'mah', 'eat', 'earlier', 'lor', 'ate', 'chicken', 'rice', 'u']",ham
"['got', 'salt', 'rub', 'open', 'wound', 'like']",ham
['gotta'],ham
"['sorry', 'left', 'phone', 'upstairs', 'ok', 'might', 'hectic', 'would', 'bird', 'one', 'fell', 'swoop', 'date']",ham
"['k', 'give', 'back', 'thanks']",ham
"['urgh', 'coach', 'hot', 'smell', 'chip', 'fat', 'thanks', 'especially', 'duvet', 'predictive', 'text', 'word']",ham
"['met', 'stranger', 'choose', 'friend', 'long', 'world', 'stand', 'friendship', 'never', 'end', 'let', 'friend', 'forever', 'gud', 'nitz']",ham
"['yup', 'hey', 'one', 'day', 'fri', 'ask', 'miwa', 'jiayin', 'take', 'leave', 'go', 'karaoke']",ham
"['ok', 'way', 'railway']",ham
"['mm', 'ask', 'come', 'enough']",ham
"['eat', 'jap', 'done', 'oso', 'aft', 'ur', 'lect', 'wat', 'ü', 'got', 'lect', '12', 'rite']",ham
"['pls', 'call', 'da', 'happen']",ham
"['ok', 'im', 'sure', 'time', 'finish', 'tomorrow', 'wanna', 'spend', 'evening', 'co', 'would', 'vewy', 'vewy', 'lubly', 'love', 'xxx']",ham
"['stop', 'knowing', 'well']",ham
"['hello', 'madam']",ham
"['winner', 'u', 'specially', 'selected', '2', 'receive', '1000', '4', 'holiday', 'flight', 'inc', 'speak', 'live', 'operator', '2', 'claim', '0871277810910p', 'min', '18']",spam
"['say', 'hi', 'get', 'as', 'back', 'south', 'tampa', 'preferably', 'kegger']",ham
"['ok', 'knackered', 'came', 'home', 'went', 'sleep', 'good', 'full', 'time', 'work', 'lark']",ham
"['nothing', 'u', 'dinner', 'w', 'u']",ham
"['ay', 'wana', 'meet', 'sat', 'ü', 'wkg', 'sat']",ham
"['come', 'home', 'one', 'last', 'time', 'wont', 'anything', 'trust']",ham
"['congrats', '2', 'mobile', '3g', 'videophones', 'r', 'call', '09063458130', 'videochat', 'wid', 'mate', 'play', 'java', 'game', 'dload', 'polyph', 'music', 'noline', 'rentl']",spam
"['meet', 'ü', '5', '4', 'depends', 'ü', 'wan', '2', 'lor']",ham
"['ducking', 'chinchilla']",ham
"['pls', 'ask', 'macho', 'much', 'budget', 'bb', 'bold', '2', 'co', 'saw', 'new', 'one', 'lt', 'gt', 'dollar']",ham
"['waiting', 'machan', 'call', 'free']",ham
"['hi', 'mate', 'rv', 'u', 'hav', 'nice', 'hol', 'message', '3', 'say', 'hello', 'coz', 'sent', 'u', '1', 'age', 'started', 'driving', 'stay', 'road', 'rvx']",ham
"['way', 'home', 'went', 'change', 'batt', '4', 'watch', 'go', 'shop', 'bit', 'lor']",ham
"['keep', 'payasam', 'rinu', 'brings']",ham
"['cant', 'pick', 'phone', 'right', 'pls', 'send', 'message']",ham
"['going', 'sleep', 'tired', 'travel']",ham
"['buy', 'one', 'egg', 'da', 'please']",ham
"['going', 'film', '2day', 'da', '6pm', 'sorry', 'da']",ham
"['ola', 'would', 'get', 'back', 'maybe', 'today', 'told', 'direct', 'link', 'u', 'getting', 'car', 'bid', 'online', 'arrange', 'shipping', 'get', 'cut', 'u', 'partnership', 'u', 'invest', 'money', 'shipping', 'take', 'care', 'rest', 'u', 'wud', 'b', 'self', 'reliant', 'soon', 'dnt', 'worry']",ham
"['sir', 'waiting', 'call']",ham
"['2', 'half', 'year', 'missed', 'friendship']",ham
"['mind', 'ask', 'happened', 'dont', 'say', 'uncomfortable']",ham
"['guy', 'getting', 'back', 'g', 'said', 'thinking', 'staying', 'mcr']",ham
"['yes', 'place', 'town', 'meet', 'exciting', 'adult', 'single', 'uk', 'txt', 'chat', '86688', '150p', 'msg']",spam
"['depends', 'quality', 'want', 'type', 'sent', 'boye', 'faded', 'glory', '6', 'want', 'ralphs', 'maybe', '2']",ham
"['dear', 'call']",ham
"['1', 'new', 'voicemail', 'please', 'call', '08719181503']",spam
"['call', 'meet']",ham
"['ever', 'green', 'quote', 'ever', 'told', 'jerry', 'cartoon', 'person', 'irritates', 'u', 'always', 'one', 'love', 'u', 'vry', 'much', 'fails', 'express', 'gud', 'nyt']",ham
"['challenge', 'know']",ham
"['exam', 'february', '4', 'wish', 'great', 'day']",ham
"['ring', 'come', 'guy', 'costume', 'gift', 'future', 'yowifes', 'hint', 'hint']",ham
"['sorry', 'call', 'later', 'ok', 'bye']",ham
"['ey', 'calm', 'downon', 'theacusations', 'itxt', 'u', 'co', 'iwana', 'know', 'wotu', 'r', 'doin', 'thew', 'end', 'haventcn', 'u', 'age', 'ring', 'ur', 'up4', 'nething', 'sat', 'love', 'j', 'xxx']",ham
"['like', 'v', 'shock', 'leh', 'co', 'telling', 'shuhui', 'like', 'telling', 'leona', 'also', 'like', 'dat', 'almost', 'know', 'liao', 'got', 'ask', 'abt', 'ur', 'reaction', 'lor']",ham
"['chance', 'reality', 'fantasy', 'show', 'call', '08707509020', '20p', 'per', 'min', 'ntt', 'ltd', 'po', 'box', '1327', 'croydon', 'cr9', '5wb', '0870', 'national', 'rate', 'call']",spam
"['life', 'face', 'choice', 'toss', 'coin', 'becoz', 'settle', 'question', 'coin', 'air', 'u', 'know', 'heart', 'hoping', 'gudni8']",ham
"['lol', 'u', 'come', 'idea']",ham
"['yunny', 'walking', 'citylink', 'ü', 'faster', 'come', 'hungry']",ham
"['lol', 'gonna', 'last', 'month', 'cashed', 'left', 'lt', 'gt', 'case', 'collecting', 'week', 'cause', 'announced', 'blog']",ham
"['wanna', 'get', 'laid', '2nite', 'want', 'real', 'dogging', 'location', 'sent', 'direct', 'ur', 'mobile', 'join', 'uk', 'largest', 'dogging', 'network', 'txt', 'park', '69696', 'nyt', 'ec2a', '3lp', '1', '50', 'msg']",spam
"['walked', 'mom', 'right', 'stagwood', 'pas', 'right', 'winterstone', 'left', 'victor', 'hill', 'address', 'lt', 'gt']",ham
"['rushing', 'working', 'school', 'rush', 'go', 'hungry']",ham
"['registered', 'sinco', 'payee', 'log', 'icicibank', 'com', 'enter', 'urn', 'lt', 'gt', 'confirm', 'beware', 'fraud', 'share', 'disclose', 'urn', 'anyone']",ham
"['call', 'message', 'missed', 'call']",ham
"['sarcasm', 'nt', 'scarcasim']",ham
"['men', 'always', 'need', 'beautiful', 'intelligent', 'caring', 'loving', 'adjustable', 'cooperative', 'wife', 'law', 'allows', 'one', 'wife']",ham
"['wait', 'still', 'clear', 'sure', 'sarcastic', 'x', 'want', 'live', 'u']",ham
"['yeah', 'work', 'fine', 'started', 'last', 'week', 'stuff', 'dull', 'easy', 'guy', 'fun']",ham
"['thats', 'cool', 'liked', 'photo', 'sexy']",ham
"['anyway', 'holla', 'whenever', 'around', 'need', 'excuse', 'go', 'creep', 'people', 'sarasota']",ham
"['actually', 'decided', 'hungry', 'left', 'yet', 'v']",ham
"['many', 'people', 'seems', 'special', 'first', 'sight', 'remain', 'special', 'till', 'last', 'sight', 'maintain', 'till', 'life', 'end', 'take', 'cr', 'da']",ham
"['need', 'come', 'home', 'give', 'good', 'lovin']",ham
"['8007', '25p', '4', 'alfie', 'moon', 'child', 'need', 'song', 'ur', 'mob', 'tell', 'ur', 'm8s', 'txt', 'tone', 'charity', '8007', 'nokias', 'poly', 'charity', 'polys', 'zed', '08701417012', 'profit', '2', 'charity']",spam
"['win', 'year', 'supply', 'cd', '4', 'store', 'ur', 'choice', 'worth', '500', 'enter', '100', 'weekly', 'draw', 'txt', 'music', '87066', 't', 'c', 'www', 'ldew', 'com', 'subs16', '1win150ppmx3']",spam
"['ic', 'lotta', 'childporn', 'car']",ham
"['make', 'lasagna', 'vodka']",ham
"['u', 'sure', 'u', 'take', 'sick', 'time']",ham
"['spoke', 'uncle', 'john', 'today', 'strongly', 'feel', 'need', 'sacrifice', 'keep', 'going', 'call', 'beg', 'listen', 'dont', 'make', 'promise', 'make', 'clear', 'thing', 'easy', 'need', 'please', 'let', 'u', 'work', 'thing', 'long', 'keep', 'expecting', 'help', 'creativity', 'stifled', 'pls', 'keep', 'happy', 'promise', 'part']",ham
"['told', 'everything', 'stop', 'dont', 'let', 'get', 'dehydrated']",ham
"['ok', 'happen', 'behave', 'like']",ham
"['hey', 'still', 'want', 'go', 'yogasana', 'coz', 'end', 'cine', 'go', 'bathe', 'hav', 'steam', 'bath']",ham
"['someone', 'contacted', 'dating', 'service', 'entered', 'phone', 'becausethey', 'fancy', 'find', 'call', 'landline', '09058098002', 'pobox1', 'w14rg', '150p']",spam
"['guaranteed', 'latest', 'nokia', 'phone', '40gb', 'ipod', 'mp3', 'player', '500', 'prize', 'txt', 'word', 'collect', '83355', 'ibhltd', 'ldnw15h', '150p', 'mtmsgrcvd18']",spam
"['dunno', 'close', 'oredi', 'ü', 'v', 'fan']",ham
"['height', 'confidence', 'aeronautics', 'professor', 'wer', 'calld', 'amp', 'wer', 'askd', '2', 'sit', 'aeroplane', 'aftr', 'sat', 'wer', 'told', 'dat', 'plane', 'w', 'made', 'student', 'dey', 'hurried', 'plane', 'bt', '1', 'didnt', 'move', 'said', 'made', 'student', 'wont', 'even', 'start', 'datz', 'confidence']",ham
"['want', 'mapquest', 'something', 'look', 'usf', 'dogwood', 'drive', 'tiny', 'street', 'parking', 'lot']",ham
"['thanks', 'da', 'thangam', 'feel', 'happy', 'dear', 'also', 'miss', 'da']",ham
"['123', 'congratulation', 'week', 'competition', 'draw', 'u', '1450', 'prize', 'claim', 'call', '09050002311', 'b4280703', 'c', 'stop', 'sm', '08718727868', '18', '150ppm']",spam
"['going', 'bath', 'msg', 'next', 'lt', 'gt', 'min']",ham
"['cheer', 'lou', 'yeah', 'goodnite', 'shame', 'u', 'neva', 'came', 'c', 'ya', 'gailxx']",ham
"['tmr', 'ü', 'brin', 'lar', 'aiya', 'later', 'come', 'n', 'c', 'lar', 'mayb', 'ü', 'neva', 'set', 'properly', 'ü', 'got', 'da', 'help', 'sheet', 'wif', 'ü']",ham
"['hi', 'darlin', 'youphone', 'im', 'athome', 'youwanna', 'chat']",ham
"['k', 'deleted', 'contact']",ham
"['wat', 'da', 'decision']",ham
"['hi', 'ct', 'employee']",ham
"['family', 'responding', 'anything', 'room', 'went', 'home', 'diwali', 'one', 'called', 'coming', 'make', 'feel', 'like', 'died']",ham
"['think', 'fixed', 'send', 'test', 'message']",ham
"['hey', 'reply', 'pa']",ham
"['aight', 'text', 'tonight', 'see']",ham
"['promise', 'getting', 'soon', 'text', 'morning', 'let', 'know', 'made', 'ok']",ham
"['text82228', 'get', 'ringtones', 'logo', 'game', 'www', 'txt82228', 'com', 'question', 'info', 'txt82228', 'co', 'uk']",spam
"['sorry', 'call', 'later']",ham
"['shall', 'call', 'dear', 'food']",ham
"['sent', 'lt', 'gt', 'buck']",ham
"['wait', 'come', 'lt', 'gt', 'min']",ham
"['please', 'attend', 'phone']",ham
"['tomorrow', 'onwards', 'eve', '6', '3', 'work']",ham
"['whenever', 'see', 'still', 'hook']",ham
"['win', 'year', 'supply', 'cd', '4', 'store', 'ur', 'choice', 'worth', '500', 'enter', '100', 'weekly', 'draw', 'txt', 'music', '87066', 't', 'c', 'www', 'ldew', 'com', 'subs16', '1win150ppmx3']",spam
"['safe', 'trip', 'nigeria', 'wish', 'happiness', 'soon', 'company', 'share', 'moment']",ham
"['sent', 'type', 'food', 'like']",ham
"['k', 'ready', 'lt', 'gt']",ham
"['gud', 'mrng', 'dear', 'nice', 'day']",ham
"['yes', 'rent', 'expensive', 'way', 'save']",ham
"['captain', 'room']",ham
"['sorry', 'u', 'unsubscribe', 'yet', 'mob', 'offer', 'package', 'min', 'term', '54', 'week', 'pls', 'resubmit', 'request', 'expiry', 'reply', 'themob', 'help', '4', 'info']",spam
"['long', 'get', 'reply', 'defer', 'admission', 'til', 'next', 'semester']",ham
"['co', 'daddy', 'arranging', 'time', 'c', 'wat', 'time', 'fetch', 'ü', 'mah']",ham
"['pls', 'go', 'ahead', 'watt', 'wanted', 'sure', 'great', 'weekend', 'abiola']",ham
"['oh', 'god', 'taken', 'teeth', 'paining']",ham
"['people', 'game', 'mall', 'iouri', 'kaila']",ham
"['xmas', 'story', 'peace', 'xmas', 'msg', 'love', 'xmas', 'miracle', 'jesus', 'hav', 'blessed', 'month', 'ahead', 'amp', 'wish', 'u', 'merry', 'xmas']",ham
"['aiyo', 'bit', 'pai', 'seh', 'ü', 'noe', 'scared', 'dun', 'rem', 'die', 'hee', 'become', 'better', 'lookin', 'oredi', 'leh']",ham
"['sorry', 'meeting', 'call', 'later']",ham
"['free', '1st', 'week', 'no1', 'nokia', 'tone', '4', 'ur', 'mob', 'every', 'week', 'txt', 'nokia', '8007', 'get', 'txting', 'tell', 'ur', 'mate', 'www', 'getzed', 'co', 'uk', 'pobox', '36504', 'w45wq', 'norm150p', 'tone', '16']",spam
"['dude', 'u', 'knw', 'also', 'telugu', 'thts', 'gud', 'k', 'gud', 'nyt']",ham
"['congratulation', 'winner', 'august', '1000', 'prize', 'draw', 'call', '09066660100', 'prize', 'code', '2309']",spam
"['mean', 'got', 'epi', 'fine']",ham
"['last', 'chance', 'claim', 'ur', '150', 'worth', 'discount', 'voucher', 'today', 'text', 'shop', '85023', 'savamob', 'offer', 'mobile', 'c', 'savamob', 'pobox84', 'm263uz', '3', '00', 'sub', '16']",spam
"['boy', 'best', 'get', 'yo', 'as', 'quick']",ham
"['yo', 'watching', 'movie', 'netflix']",ham
"['well', 'pattern', 'emerging', 'friend', 'telling', 'drive', 'come', 'smoke', 'telling', 'weed', 'fiend', 'make', 'smoke', 'much', 'impede', 'thing', 'see', 'hesitant']",ham
"['boytoy', 'miss', 'happened']",ham
"['sent', 'lanre', 'fakeye', 'eckankar', 'detail', 'mail', 'box']",ham
"['play', 'one', 'day', 'last', 'year', 'know', 'even', 'though', 'good', 'team', 'like', 'india']",ham
"['wat', 'r', 'u']",ham
"['ranjith', 'cal', 'drpd', 'deeraj', 'deepak', '5min', 'hold']",ham
"['talk', 'atleast', 'day', 'otherwise', 'miss', 'best', 'friend', 'world', 'shakespeare', 'shesil', 'lt', 'gt']",ham
"['k', 'call', 'close']",ham
"['ü', 'wait', '4', 'bus', 'stop', 'aft', 'ur', 'lect', 'lar', 'dun', 'c', 'ü', 'go', 'get', 'car', 'come', 'back', 'n', 'pick', 'ü']",ham
